type,user_id,time,vote
answer,2189127,20141001,1
answer,2310289,20141001,0
answer,2310289,20141001,1
answer,2464386,20141001,2
answer,2587435,20141001,2
answer,2711488,20141001,1
answer,2970947,20141001,0
answer,2970947,20141001,1
answer,2970947,20141001,1
answer,2970947,20141001,0
answer,3545273,20141001,0
answer,3545273,20141001,0
answer,3545273,20141001,1
accepted-answer,22656,20141002,7
accepted-answer,22656,20141002,3
accepted-answer,22656,20141002,0
accepted-answer,22656,20141002,2
accepted-answer,207421,20141002,0
accepted-answer,207421,20141002,5
accepted-answer,207421,20141002,1
accepted-answer,207421,20141002,1
accepted-answer,335858,20141002,3
accepted-answer,438154,20141002,0
accepted-answer,438154,20141002,2
accepted-answer,438154,20141002,0
accepted-answer,438154,20141002,1
accepted-answer,438154,20141002,1
accepted-answer,522444,20141002,3
accepted-answer,522444,20141002,4
accepted-answer,571407,20141002,0
accepted-answer,573032,20141002,1
accepted-answer,829571,20141002,3
accepted-answer,871026,20141002,5
accepted-answer,992484,20141002,2
accepted-answer,1065197,20141002,4
accepted-answer,1103872,20141002,5
accepted-answer,1705598,20141002,3
accepted-answer,1705598,20141002,2
accepted-answer,1707091,20141002,7
accepted-answer,1707091,20141002,5
accepted-answer,1707091,20141002,4
accepted-answer,2587435,20141002,1
accepted-answer,2587435,20141002,2
accepted-answer,2670892,20141002,2
accepted-answer,2711488,20141002,5
accepted-answer,2970947,20141002,1
accepted-answer,2970947,20141002,1
accepted-answer,2970947,20141002,4
accepted-answer,3545273,20141002,0
answer,131872,20141002,3
answer,131872,20141002,0
answer,207421,20141002,0
answer,207421,20141002,0
answer,207421,20141002,0
answer,256196,20141002,0
answer,256196,20141002,0
answer,335858,20141002,5
answer,335858,20141002,1
answer,438154,20141002,1
answer,871026,20141002,2
answer,984823,20141002,2
answer,984823,20141002,1
answer,984823,20141002,0
answer,984823,20141002,0
answer,984823,20141002,0
answer,984823,20141002,1
answer,992484,20141002,2
answer,992484,20141002,1
answer,1081110,20141002,5
answer,1221571,20141002,6
answer,1221571,20141002,2
answer,1221571,20141002,3
answer,1221571,20141002,2
answer,1221571,20141002,0
answer,1705598,20141002,0
answer,1705598,20141002,0
answer,1705598,20141002,2
answer,1707091,20141002,0
answer,1707091,20141002,3
answer,2300597,20141002,0
answer,2310289,20141002,0
answer,2310289,20141002,1
answer,2310289,20141002,1
answer,2422776,20141002,0
answer,2711488,20141002,0
answer,2970947,20141002,2
answer,2970947,20141002,0
answer,2970947,20141002,3
answer,3049628,20141002,0
answer,3049628,20141002,2
answer,3545273,20141002,0
answer,3545273,20141002,0
answer,3545273,20141002,0
accepted-answer,22656,20141003,6
accepted-answer,131872,20141003,3
accepted-answer,131872,20141003,1
accepted-answer,139985,20141003,0
accepted-answer,139985,20141003,2
accepted-answer,207421,20141003,1
accepted-answer,438154,20141003,9
accepted-answer,438154,20141003,3
accepted-answer,522444,20141003,1
accepted-answer,522444,20141003,3
accepted-answer,522444,20141003,6
accepted-answer,573032,20141003,1
accepted-answer,829571,20141003,2
accepted-answer,871026,20141003,3
accepted-answer,992484,20141003,1
accepted-answer,1103872,20141003,6
accepted-answer,1103872,20141003,6
accepted-answer,1707091,20141003,7
accepted-answer,2189127,20141003,1
accepted-answer,2310289,20141003,3
accepted-answer,2422776,20141003,4
accepted-answer,2464386,20141003,3
accepted-answer,2670892,20141003,0
accepted-answer,3545273,20141003,1
accepted-answer,3545273,20141003,0
accepted-answer,3545273,20141003,0
answer,22656,20141003,3
answer,131872,20141003,1
answer,131872,20141003,2
answer,139985,20141003,0
answer,139985,20141003,1
answer,256196,20141003,0
answer,335858,20141003,1
answer,438154,20141003,0
answer,573032,20141003,1
answer,573032,20141003,1
answer,573032,20141003,0
answer,829571,20141003,4
answer,871026,20141003,1
answer,1103872,20141003,1
answer,1705598,20141003,0
answer,1705598,20141003,1
answer,1705598,20141003,1
answer,1707091,20141003,4
answer,1707091,20141003,0
answer,1707091,20141003,0
answer,2422776,20141003,1
answer,2422776,20141003,2
answer,2422776,20141003,4
answer,2422776,20141003,0
answer,2670892,20141003,0
answer,2670892,20141003,2
answer,3049628,20141003,1
answer,3182664,20141003,1
answer,3545273,20141003,0
answer,3545273,20141003,0
accepted-answer,22656,20141004,0
accepted-answer,22656,20141004,2
accepted-answer,22656,20141004,1
accepted-answer,22656,20141004,14
accepted-answer,131872,20141004,0
accepted-answer,139985,20141004,1
accepted-answer,139985,20141004,2
accepted-answer,256196,20141004,0
accepted-answer,335858,20141004,1
accepted-answer,418556,20141004,3
accepted-answer,438154,20141004,0
accepted-answer,571407,20141004,1
accepted-answer,571407,20141004,2
accepted-answer,571407,20141004,2
accepted-answer,871026,20141004,2
accepted-answer,871026,20141004,0
accepted-answer,871026,20141004,0
accepted-answer,1221571,20141004,3
accepted-answer,1221571,20141004,2
accepted-answer,1705598,20141004,1
accepted-answer,2189127,20141004,0
accepted-answer,2189127,20141004,2
accepted-answer,2189127,20141004,1
accepted-answer,2189127,20141004,1
accepted-answer,2422776,20141004,2
accepted-answer,2422776,20141004,1
accepted-answer,2422776,20141004,5
accepted-answer,2587435,20141004,1
accepted-answer,2970947,20141004,1
answer,57695,20141004,4
answer,131872,20141004,2
answer,131872,20141004,2
answer,131872,20141004,1
answer,131872,20141004,0
answer,131872,20141004,1
answer,139985,20141004,1
answer,139985,20141004,0
answer,139985,20141004,1
answer,207421,20141004,0
answer,571407,20141004,1
answer,571407,20141004,2
answer,571407,20141004,5
answer,571407,20141004,3
answer,871026,20141004,4
answer,1065197,20141004,0
answer,1221571,20141004,1
answer,1221571,20141004,2
answer,1221571,20141004,1
answer,1221571,20141004,0
answer,1221571,20141004,2
answer,1221571,20141004,2
answer,1221571,20141004,0
answer,2422776,20141004,0
answer,2422776,20141004,2
answer,2422776,20141004,3
answer,2422776,20141004,0
answer,2587435,20141004,2
answer,2970947,20141004,1
answer,2970947,20141004,0
answer,2970947,20141004,1
answer,3182664,20141004,5
answer,3545273,20141004,1
answer,3545273,20141004,1
accepted-answer,22656,20141005,6
accepted-answer,438154,20141005,1
accepted-answer,438154,20141005,0
accepted-answer,438154,20141005,1
accepted-answer,522444,20141005,2
accepted-answer,571407,20141005,2
accepted-answer,571407,20141005,0
accepted-answer,571407,20141005,2
accepted-answer,571407,20141005,3
accepted-answer,571407,20141005,0
accepted-answer,571407,20141005,0
accepted-answer,571407,20141005,0
accepted-answer,571407,20141005,0
accepted-answer,571407,20141005,2
accepted-answer,573032,20141005,1
accepted-answer,573032,20141005,1
accepted-answer,992484,20141005,3
accepted-answer,1221571,20141005,1
accepted-answer,1221571,20141005,2
accepted-answer,1393766,20141005,2
accepted-answer,2189127,20141005,0
accepted-answer,2189127,20141005,2
accepted-answer,2189127,20141005,2
accepted-answer,2189127,20141005,1
accepted-answer,2310289,20141005,1
accepted-answer,2422776,20141005,2
accepted-answer,2422776,20141005,1
accepted-answer,2670892,20141005,1
accepted-answer,2970947,20141005,1
answer,22656,20141005,1
answer,57695,20141005,0
answer,57695,20141005,2
answer,131872,20141005,0
answer,139985,20141005,1
answer,139985,20141005,1
answer,256196,20141005,0
answer,256196,20141005,-1
answer,438154,20141005,2
answer,438154,20141005,1
answer,438154,20141005,0
answer,438154,20141005,4
answer,438154,20141005,2
answer,522444,20141005,3
answer,571407,20141005,2
answer,571407,20141005,1
answer,571407,20141005,2
answer,571407,20141005,0
answer,573032,20141005,0
answer,992484,20141005,0
answer,1103872,20141005,1
answer,1221571,20141005,0
answer,1221571,20141005,7
answer,1221571,20141005,2
answer,1221571,20141005,1
answer,1221571,20141005,1
answer,1393766,20141005,3
answer,2310289,20141005,0
answer,2670892,20141005,0
answer,2970947,20141005,4
answer,2970947,20141005,0
answer,3545273,20141005,1
answer,3545273,20141005,1
accepted-answer,22656,20141006,3
accepted-answer,22656,20141006,2
accepted-answer,22656,20141006,1
accepted-answer,22656,20141006,3
accepted-answer,22656,20141006,1
accepted-answer,131872,20141006,3
accepted-answer,131872,20141006,2
accepted-answer,256196,20141006,4
accepted-answer,256196,20141006,3
accepted-answer,256196,20141006,2
accepted-answer,335858,20141006,1
accepted-answer,438154,20141006,3
accepted-answer,522444,20141006,3
accepted-answer,829571,20141006,17
accepted-answer,984823,20141006,0
accepted-answer,992484,20141006,3
accepted-answer,992484,20141006,3
accepted-answer,992484,20141006,3
accepted-answer,992484,20141006,0
accepted-answer,992484,20141006,1
accepted-answer,1221571,20141006,1
accepted-answer,1221571,20141006,3
accepted-answer,1221571,20141006,5
accepted-answer,1221571,20141006,4
accepted-answer,1705598,20141006,4
accepted-answer,1705598,20141006,2
accepted-answer,2189127,20141006,2
accepted-answer,2189127,20141006,1
accepted-answer,2189127,20141006,4
accepted-answer,2587435,20141006,1
accepted-answer,2670892,20141006,1
accepted-answer,2970947,20141006,2
accepted-answer,2970947,20141006,6
accepted-answer,3218114,20141006,1
accepted-answer,3218114,20141006,2
accepted-answer,3545273,20141006,0
answer,22656,20141006,1
answer,22656,20141006,3
answer,57695,20141006,0
answer,131872,20141006,1
answer,131872,20141006,0
answer,131872,20141006,2
answer,131872,20141006,0
answer,139985,20141006,1
answer,139985,20141006,2
answer,139985,20141006,5
answer,139985,20141006,1
answer,207421,20141006,0
answer,256196,20141006,0
answer,256196,20141006,2
answer,256196,20141006,0
answer,256196,20141006,0
answer,260990,20141006,1
answer,335858,20141006,1
answer,418556,20141006,2
answer,522444,20141006,3
answer,522444,20141006,2
answer,522444,20141006,2
answer,522444,20141006,2
answer,522444,20141006,3
answer,571407,20141006,1
answer,571407,20141006,0
answer,571407,20141006,2
answer,871026,20141006,2
answer,984823,20141006,0
answer,984823,20141006,0
answer,984823,20141006,2
answer,984823,20141006,0
answer,984823,20141006,2
answer,992484,20141006,3
answer,1065197,20141006,1
answer,1065197,20141006,2
answer,1221571,20141006,1
answer,1221571,20141006,3
answer,1221571,20141006,0
answer,1705598,20141006,1
answer,1705598,20141006,0
answer,1705598,20141006,0
answer,1705598,20141006,2
answer,1707091,20141006,3
answer,2189127,20141006,0
answer,2193767,20141006,4
answer,2310289,20141006,0
answer,2310289,20141006,0
answer,2422776,20141006,0
answer,2464386,20141006,2
answer,2587435,20141006,2
answer,2670892,20141006,1
answer,2711488,20141006,1
answer,2711488,20141006,1
answer,2711488,20141006,1
answer,2970947,20141006,1
answer,2970947,20141006,1
answer,3182664,20141006,1
answer,3218114,20141006,1
answer,3218114,20141006,2
answer,3545273,20141006,1
answer,3545273,20141006,0
accepted-answer,22656,20141007,5
accepted-answer,22656,20141007,2
accepted-answer,22656,20141007,4
accepted-answer,57695,20141007,1
accepted-answer,57695,20141007,0
accepted-answer,207421,20141007,0
accepted-answer,207421,20141007,2
accepted-answer,207421,20141007,1
accepted-answer,256196,20141007,4
accepted-answer,335858,20141007,3
accepted-answer,335858,20141007,3
accepted-answer,335858,20141007,12
accepted-answer,438154,20141007,3
accepted-answer,438154,20141007,2
accepted-answer,438154,20141007,1
accepted-answer,522444,20141007,4
accepted-answer,571407,20141007,4
accepted-answer,571407,20141007,2
accepted-answer,571407,20141007,1
accepted-answer,573032,20141007,1
accepted-answer,984823,20141007,1
accepted-answer,992484,20141007,1
accepted-answer,992484,20141007,1
accepted-answer,992484,20141007,4
accepted-answer,1103872,20141007,3
accepted-answer,1103872,20141007,3
accepted-answer,1103872,20141007,0
accepted-answer,1221571,20141007,2
accepted-answer,1221571,20141007,3
accepted-answer,1221571,20141007,2
accepted-answer,1393766,20141007,1
accepted-answer,1705598,20141007,0
accepted-answer,1705598,20141007,0
accepted-answer,1707091,20141007,0
accepted-answer,1707091,20141007,5
accepted-answer,1707091,20141007,7
accepted-answer,1707091,20141007,4
accepted-answer,1707091,20141007,3
accepted-answer,2189127,20141007,1
accepted-answer,2189127,20141007,1
accepted-answer,2310289,20141007,1
accepted-answer,2310289,20141007,1
accepted-answer,2587435,20141007,3
accepted-answer,2587435,20141007,4
accepted-answer,2670892,20141007,1
accepted-answer,2670892,20141007,1
accepted-answer,2670892,20141007,1
accepted-answer,2711488,20141007,2
accepted-answer,2711488,20141007,0
accepted-answer,3545273,20141007,2
accepted-answer,3545273,20141007,1
answer,57695,20141007,2
answer,57695,20141007,2
answer,57695,20141007,4
answer,139985,20141007,1
answer,207421,20141007,0
answer,207421,20141007,2
answer,260990,20141007,1
answer,438154,20141007,0
answer,522444,20141007,7
answer,573032,20141007,2
answer,984823,20141007,0
answer,984823,20141007,1
answer,984823,20141007,1
answer,984823,20141007,3
answer,984823,20141007,0
answer,984823,20141007,2
answer,992484,20141007,2
answer,992484,20141007,2
answer,1103872,20141007,4
answer,1221571,20141007,1
answer,1221571,20141007,2
answer,1221571,20141007,4
answer,1221571,20141007,6
answer,1393766,20141007,-1
answer,1705598,20141007,0
answer,1705598,20141007,0
answer,1707091,20141007,1
answer,1707091,20141007,2
answer,2193767,20141007,3
answer,2193767,20141007,0
answer,2300597,20141007,0
answer,2310289,20141007,2
answer,2310289,20141007,0
answer,2310289,20141007,2
answer,2422776,20141007,2
answer,2464386,20141007,0
answer,2464386,20141007,0
answer,2464386,20141007,3
answer,2670892,20141007,0
answer,2970947,20141007,0
answer,3218114,20141007,1
answer,3218114,20141007,0
answer,3218114,20141007,1
answer,3545273,20141007,0
accepted-answer,22656,20141008,5
accepted-answer,22656,20141008,3
accepted-answer,22656,20141008,4
accepted-answer,22656,20141008,2
accepted-answer,22656,20141008,5
accepted-answer,22656,20141008,12
accepted-answer,57695,20141008,2
accepted-answer,139985,20141008,0
accepted-answer,139985,20141008,2
accepted-answer,139985,20141008,1
accepted-answer,207421,20141008,1
accepted-answer,207421,20141008,1
accepted-answer,438154,20141008,2
accepted-answer,438154,20141008,1
accepted-answer,571407,20141008,1
accepted-answer,573032,20141008,1
accepted-answer,829571,20141008,2
accepted-answer,984823,20141008,9
accepted-answer,992484,20141008,0
accepted-answer,992484,20141008,0
accepted-answer,992484,20141008,2
accepted-answer,1081110,20141008,1
accepted-answer,1221571,20141008,9
accepted-answer,1705598,20141008,1
accepted-answer,1705598,20141008,0
accepted-answer,1707091,20141008,1
accepted-answer,1707091,20141008,7
accepted-answer,2189127,20141008,1
accepted-answer,2189127,20141008,1
accepted-answer,2189127,20141008,4
accepted-answer,2464386,20141008,3
accepted-answer,2464386,20141008,2
accepted-answer,2464386,20141008,6
accepted-answer,2670892,20141008,0
accepted-answer,2711488,20141008,5
accepted-answer,2970947,20141008,0
accepted-answer,2970947,20141008,3
accepted-answer,2970947,20141008,1
accepted-answer,2970947,20141008,6
accepted-answer,3182664,20141008,1
accepted-answer,3182664,20141008,0
accepted-answer,3218114,20141008,3
accepted-answer,3218114,20141008,2
accepted-answer,3545273,20141008,1
accepted-answer,3545273,20141008,1
answer,22656,20141008,4
answer,57695,20141008,4
answer,131872,20141008,4
answer,139985,20141008,0
answer,207421,20141008,1
answer,256196,20141008,1
answer,256196,20141008,2
answer,260990,20141008,1
answer,438154,20141008,2
answer,438154,20141008,11
answer,438154,20141008,0
answer,522444,20141008,3
answer,522444,20141008,2
answer,573032,20141008,0
answer,829571,20141008,3
answer,829571,20141008,5
answer,871026,20141008,3
answer,871026,20141008,3
answer,984823,20141008,0
answer,984823,20141008,0
answer,984823,20141008,1
answer,992484,20141008,2
answer,992484,20141008,3
answer,992484,20141008,2
answer,992484,20141008,0
answer,992484,20141008,3
answer,992484,20141008,2
answer,1081110,20141008,-1
answer,1081110,20141008,0
answer,1103872,20141008,0
answer,1705598,20141008,1
answer,1705598,20141008,0
answer,1705598,20141008,0
answer,1707091,20141008,1
answer,2189127,20141008,1
answer,2300597,20141008,1
answer,2464386,20141008,1
answer,2464386,20141008,1
answer,2464386,20141008,0
answer,2587435,20141008,0
answer,2670892,20141008,0
answer,2711488,20141008,2
answer,2711488,20141008,2
answer,2970947,20141008,0
answer,2970947,20141008,3
answer,2970947,20141008,0
answer,2970947,20141008,0
answer,2970947,20141008,2
answer,2970947,20141008,0
answer,2970947,20141008,4
answer,2970947,20141008,4
answer,2970947,20141008,4
answer,2970947,20141008,3
answer,3049628,20141008,1
answer,3182664,20141008,2
answer,3182664,20141008,7
answer,3218114,20141008,0
answer,3218114,20141008,2
answer,3218114,20141008,0
answer,3218114,20141008,1
answer,3545273,20141008,0
answer,3545273,20141008,0
accepted-answer,57695,20141009,2
accepted-answer,57695,20141009,25
accepted-answer,57695,20141009,4
accepted-answer,57695,20141009,2
accepted-answer,131872,20141009,3
accepted-answer,139985,20141009,2
accepted-answer,256196,20141009,1
accepted-answer,418556,20141009,1
accepted-answer,438154,20141009,4
accepted-answer,438154,20141009,1
accepted-answer,438154,20141009,3
accepted-answer,522444,20141009,2
accepted-answer,571407,20141009,4
accepted-answer,571407,20141009,2
accepted-answer,573032,20141009,0
accepted-answer,871026,20141009,2
accepted-answer,984823,20141009,1
accepted-answer,992484,20141009,0
accepted-answer,992484,20141009,0
accepted-answer,1065197,20141009,6
accepted-answer,1065197,20141009,2
accepted-answer,1103872,20141009,1
accepted-answer,1103872,20141009,2
accepted-answer,1103872,20141009,1
accepted-answer,1221571,20141009,1
accepted-answer,1221571,20141009,1
accepted-answer,1221571,20141009,1
accepted-answer,1221571,20141009,1
accepted-answer,1221571,20141009,0
accepted-answer,1705598,20141009,4
accepted-answer,1705598,20141009,1
accepted-answer,1707091,20141009,4
accepted-answer,1707091,20141009,2
accepted-answer,2189127,20141009,1
accepted-answer,2189127,20141009,1
accepted-answer,2193767,20141009,1
accepted-answer,2422776,20141009,4
accepted-answer,2464386,20141009,0
accepted-answer,2587435,20141009,1
accepted-answer,2587435,20141009,2
accepted-answer,2670892,20141009,2
accepted-answer,2670892,20141009,2
accepted-answer,2711488,20141009,4
accepted-answer,2970947,20141009,1
accepted-answer,2970947,20141009,3
accepted-answer,2970947,20141009,5
accepted-answer,3545273,20141009,1
accepted-answer,3545273,20141009,2
accepted-answer,3545273,20141009,1
answer,22656,20141009,0
answer,57695,20141009,0
answer,131872,20141009,2
answer,139985,20141009,0
answer,139985,20141009,0
answer,139985,20141009,1
answer,207421,20141009,0
answer,207421,20141009,0
answer,207421,20141009,0
answer,256196,20141009,4
answer,418556,20141009,1
answer,438154,20141009,1
answer,438154,20141009,0
answer,522444,20141009,1
answer,522444,20141009,7
answer,522444,20141009,2
answer,522444,20141009,3
answer,522444,20141009,2
answer,522444,20141009,1
answer,522444,20141009,0
answer,571407,20141009,1
answer,571407,20141009,0
answer,573032,20141009,0
answer,573032,20141009,1
answer,829571,20141009,5
answer,871026,20141009,0
answer,871026,20141009,3
answer,984823,20141009,0
answer,984823,20141009,0
answer,984823,20141009,0
answer,984823,20141009,0
answer,992484,20141009,1
answer,992484,20141009,2
answer,992484,20141009,3
answer,992484,20141009,1
answer,1103872,20141009,2
answer,1103872,20141009,3
answer,1221571,20141009,0
answer,1707091,20141009,1
answer,2189127,20141009,0
answer,2189127,20141009,2
answer,2193767,20141009,1
answer,2193767,20141009,0
answer,2422776,20141009,1
answer,2422776,20141009,5
answer,2464386,20141009,5
answer,2464386,20141009,0
answer,2464386,20141009,4
answer,2670892,20141009,0
answer,2970947,20141009,1
answer,2970947,20141009,1
answer,2970947,20141009,0
answer,2970947,20141009,6
answer,2970947,20141009,0
answer,2970947,20141009,0
answer,2970947,20141009,1
answer,3049628,20141009,1
answer,3182664,20141009,0
answer,3545273,20141009,0
answer,3545273,20141009,0
answer,3545273,20141009,0
answer,3545273,20141009,0
answer,3545273,20141009,1
answer,3545273,20141009,0
question,1705598,20141009,2
accepted-answer,22656,20141010,1
accepted-answer,22656,20141010,3
accepted-answer,57695,20141010,0
accepted-answer,57695,20141010,5
accepted-answer,57695,20141010,1
accepted-answer,139985,20141010,1
accepted-answer,139985,20141010,2
accepted-answer,207421,20141010,2
accepted-answer,335858,20141010,3
accepted-answer,438154,20141010,0
accepted-answer,438154,20141010,2
accepted-answer,522444,20141010,2
accepted-answer,522444,20141010,0
accepted-answer,522444,20141010,2
accepted-answer,871026,20141010,1
accepted-answer,984823,20141010,0
accepted-answer,1065197,20141010,1
accepted-answer,1103872,20141010,8
accepted-answer,1221571,20141010,1
accepted-answer,1393766,20141010,1
accepted-answer,1705598,20141010,1
accepted-answer,1707091,20141010,3
accepted-answer,1831293,20141010,1
accepted-answer,2189127,20141010,1
accepted-answer,2422776,20141010,2
accepted-answer,2464386,20141010,0
accepted-answer,2587435,20141010,3
accepted-answer,2587435,20141010,1
accepted-answer,2670892,20141010,1
accepted-answer,2970947,20141010,3
accepted-answer,2970947,20141010,1
answer,57695,20141010,0
answer,131872,20141010,1
answer,139985,20141010,4
answer,139985,20141010,1
answer,139985,20141010,1
answer,207421,20141010,0
answer,207421,20141010,1
answer,207421,20141010,0
answer,207421,20141010,0
answer,207421,20141010,0
answer,256196,20141010,0
answer,256196,20141010,0
answer,438154,20141010,0
answer,984823,20141010,1
answer,1065197,20141010,0
answer,1103872,20141010,0
answer,1103872,20141010,1
answer,1221571,20141010,2
answer,1707091,20141010,3
answer,1707091,20141010,2
answer,2193767,20141010,0
answer,2193767,20141010,0
answer,2193767,20141010,2
answer,2422776,20141010,3
answer,2422776,20141010,0
answer,2711488,20141010,3
answer,2970947,20141010,1
answer,3545273,20141010,0
answer,3545273,20141010,0
answer,3545273,20141010,0
answer,3545273,20141010,0
answer,3545273,20141010,1
question,1065197,20141010,0
accepted-answer,22656,20141011,2
accepted-answer,139985,20141011,4
accepted-answer,335858,20141011,2
accepted-answer,438154,20141011,5
accepted-answer,438154,20141011,1
accepted-answer,438154,20141011,1
accepted-answer,522444,20141011,2
accepted-answer,571407,20141011,2
accepted-answer,571407,20141011,1
accepted-answer,871026,20141011,2
accepted-answer,992484,20141011,2
accepted-answer,992484,20141011,0
accepted-answer,992484,20141011,3
accepted-answer,1221571,20141011,1
accepted-answer,1221571,20141011,2
accepted-answer,1221571,20141011,2
accepted-answer,1221571,20141011,3
accepted-answer,1393766,20141011,5
accepted-answer,2464386,20141011,0
accepted-answer,2587435,20141011,4
accepted-answer,2587435,20141011,1
accepted-answer,2970947,20141011,0
accepted-answer,2970947,20141011,3
accepted-answer,2970947,20141011,2
answer,22656,20141011,5
answer,22656,20141011,1
answer,57695,20141011,0
answer,131872,20141011,3
answer,131872,20141011,2
answer,139985,20141011,2
answer,139985,20141011,1
answer,139985,20141011,1
answer,207421,20141011,1
answer,256196,20141011,3
answer,335858,20141011,1
answer,335858,20141011,2
answer,438154,20141011,0
answer,438154,20141011,0
answer,438154,20141011,0
answer,522444,20141011,3
answer,522444,20141011,1
answer,571407,20141011,1
answer,573032,20141011,0
answer,1221571,20141011,1
answer,1221571,20141011,0
answer,1221571,20141011,0
answer,1221571,20141011,2
answer,1831293,20141011,2
answer,2422776,20141011,3
answer,2422776,20141011,0
answer,2422776,20141011,0
answer,2587435,20141011,0
answer,2587435,20141011,1
answer,2711488,20141011,8
answer,2970947,20141011,1
answer,2970947,20141011,3
answer,2970947,20141011,0
answer,2970947,20141011,0
answer,3545273,20141011,2
answer,3545273,20141011,1
answer,3545273,20141011,0
accepted-answer,139985,20141012,1
accepted-answer,207421,20141012,1
accepted-answer,256196,20141012,1
accepted-answer,438154,20141012,2
accepted-answer,438154,20141012,8
accepted-answer,438154,20141012,1
accepted-answer,522444,20141012,1
accepted-answer,829571,20141012,2
accepted-answer,992484,20141012,1
accepted-answer,992484,20141012,1
accepted-answer,1065197,20141012,2
accepted-answer,1081110,20141012,0
accepted-answer,1221571,20141012,5
accepted-answer,1221571,20141012,1
accepted-answer,1221571,20141012,0
accepted-answer,1393766,20141012,2
accepted-answer,2189127,20141012,1
accepted-answer,2189127,20141012,3
accepted-answer,2422776,20141012,0
accepted-answer,2422776,20141012,1
accepted-answer,2422776,20141012,2
accepted-answer,2587435,20141012,5
accepted-answer,2670892,20141012,1
accepted-answer,2970947,20141012,1
accepted-answer,2970947,20141012,1
accepted-answer,3545273,20141012,2
accepted-answer,3545273,20141012,0
answer,22656,20141012,0
answer,131872,20141012,3
answer,131872,20141012,1
answer,207421,20141012,0
answer,207421,20141012,0
answer,256196,20141012,3
answer,256196,20141012,0
answer,335858,20141012,3
answer,522444,20141012,2
answer,522444,20141012,1
answer,522444,20141012,1
answer,571407,20141012,5
answer,571407,20141012,2
answer,571407,20141012,0
answer,829571,20141012,3
answer,829571,20141012,1
answer,992484,20141012,2
answer,992484,20141012,4
answer,992484,20141012,2
answer,992484,20141012,1
answer,1103872,20141012,2
answer,1103872,20141012,3
answer,1221571,20141012,2
answer,1221571,20141012,0
answer,1221571,20141012,1
answer,1221571,20141012,2
answer,1221571,20141012,0
answer,1221571,20141012,0
answer,1221571,20141012,2
answer,1831293,20141012,1
answer,1831293,20141012,2
answer,2422776,20141012,0
answer,2422776,20141012,1
answer,2422776,20141012,0
answer,2587435,20141012,2
answer,2970947,20141012,1
answer,2970947,20141012,0
answer,2970947,20141012,2
answer,2970947,20141012,4
answer,3182664,20141012,1
answer,3545273,20141012,0
answer,3545273,20141012,0
question,1103872,20141012,6
question,3545273,20141012,0
accepted-answer,139985,20141013,2
accepted-answer,139985,20141013,4
accepted-answer,207421,20141013,2
accepted-answer,207421,20141013,1
accepted-answer,207421,20141013,2
accepted-answer,207421,20141013,1
accepted-answer,438154,20141013,3
accepted-answer,438154,20141013,1
accepted-answer,438154,20141013,6
accepted-answer,438154,20141013,0
accepted-answer,522444,20141013,2
accepted-answer,522444,20141013,2
accepted-answer,573032,20141013,1
accepted-answer,984823,20141013,0
accepted-answer,984823,20141013,0
accepted-answer,992484,20141013,1
accepted-answer,992484,20141013,2
accepted-answer,1065197,20141013,7
accepted-answer,1081110,20141013,1
accepted-answer,1221571,20141013,5
accepted-answer,1221571,20141013,0
accepted-answer,1221571,20141013,0
accepted-answer,1221571,20141013,0
accepted-answer,1221571,20141013,0
accepted-answer,1221571,20141013,2
accepted-answer,1393766,20141013,1
accepted-answer,1707091,20141013,3
accepted-answer,2189127,20141013,3
accepted-answer,2189127,20141013,1
accepted-answer,2422776,20141013,3
accepted-answer,2464386,20141013,4
accepted-answer,2464386,20141013,3
accepted-answer,2587435,20141013,4
accepted-answer,2587435,20141013,3
accepted-answer,2670892,20141013,17
accepted-answer,2711488,20141013,1
accepted-answer,2711488,20141013,3
accepted-answer,2711488,20141013,3
accepted-answer,2970947,20141013,1
accepted-answer,2970947,20141013,1
accepted-answer,2970947,20141013,3
accepted-answer,2970947,20141013,3
accepted-answer,2970947,20141013,2
accepted-answer,2970947,20141013,4
accepted-answer,3545273,20141013,2
accepted-answer,3545273,20141013,2
answer,22656,20141013,1
answer,131872,20141013,1
answer,139985,20141013,0
answer,256196,20141013,0
answer,335858,20141013,0
answer,438154,20141013,0
answer,522444,20141013,1
answer,522444,20141013,2
answer,571407,20141013,0
answer,829571,20141013,1
answer,871026,20141013,3
answer,984823,20141013,0
answer,984823,20141013,0
answer,992484,20141013,1
answer,992484,20141013,2
answer,992484,20141013,2
answer,1065197,20141013,2
answer,1065197,20141013,2
answer,1103872,20141013,1
answer,1103872,20141013,0
answer,1221571,20141013,0
answer,1221571,20141013,2
answer,1393766,20141013,1
answer,1707091,20141013,0
answer,1707091,20141013,1
answer,2189127,20141013,0
answer,2193767,20141013,0
answer,2193767,20141013,0
answer,2193767,20141013,1
answer,2300597,20141013,0
answer,2422776,20141013,0
answer,2464386,20141013,0
answer,2587435,20141013,0
answer,2670892,20141013,1
answer,2711488,20141013,2
answer,2970947,20141013,0
answer,2970947,20141013,1
answer,2970947,20141013,5
answer,2970947,20141013,3
answer,2970947,20141013,7
answer,3049628,20141013,1
answer,3218114,20141013,0
answer,3545273,20141013,0
answer,3545273,20141013,0
answer,3545273,20141013,0
accepted-answer,22656,20141014,3
accepted-answer,22656,20141014,2
accepted-answer,131872,20141014,3
